edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
2007,movie ,European Méliès Competition,,THE SWORDBEARER,Philip Yankovsky,2006,Russia,,European Méliès Competition,"Artyom Tkachenko, Chulpan Khamatova, Alexei
Gorbunov, Tatyana Lyutayeba, Leonid Gromov, Alexei Zharkov,
Dmitry Mukhamadeyev",,,,,,,110',"Action, Science-Fiction, Romance",,,"https:,,www.imdb.com,title,tt0477337,?ref_=fn_al_tt_1",MECHENOSETS,,,,"The near future. Writer Victor Banev travels to a remote Siberian town to see his
daughter, who’s a pupil in a boarding school for gifted children. Her teachers are
called “aquatters”. They could be mutants or aliens or something else altogether. The
climate has mysteriously changed in the town, flooded by endless rainfall. An eerie
infra-red light suffuses the city, coated by rain, fog and frost. Countless commissions
are formed to study this climatic anomaly. Victor Banev begins his own investigation.
He becomes involved in a battle not only for the lives and future of his daughter and the
other schoolchildren, but also for the kind of future that humanity shall create.
The Russian-French co-production The Ugly Swans is a stunningly beautiful and highly
atmospheric ecological sci-fi thriller based on the cult novel of the same name by
the Strugatsky brothers. Director Konstantin Lopushansky has realised a passionate
sermon against the xenophobia and hatred for people that are different that plagues
contemporary society. Those who have tried to raise humanity to a higher spiritual level,
have always been greeted with fierce resistance. In The Ugly Swans, the gifted children
are the new victims of humanity’s failure to understand. The brilliant musical score,
recorded before the shooting to inspire the makers, comes from Andrei Sigle, Alexander
Sokurov’s regular composer."
2007,movie ,,,A.P.T.,Byung-ki Ahn,2006,South Korea,European,,"So-young Ko, Sung-jin Kang, Hee-jin Jang",,,,,,,90',"Thriller, Horror",,,"https:,,www.imdb.com,title,tt0826024,?ref_=nm_flmg_dr_6",APATEU,,,,"Store designer Se-jin, under pressure from her boss in the run-up to Christmas, moves
into a new apartment, where she notices all the lights in the rooms of the building
opposite hers start going out at exactly 21h56. After almost being pulled on the tracks in
the subway by a lonely young woman in red, a traumatized Se-jin takes time off to be on
her own. Another night, at 21h56, she watches a man leap to his death. Out jogging, she
gets to know Yu-yeon, a girl in a wheelchair who lives alone in an apartment opposite
Se-jin’s. Neighbors take turns looking after Yu-yeon, and a teen boy, who visits Yu-yeon
for forcible sex, falls to his death in an elevator shaft, almost killing Se-jin, who is riding
in the elevator car. No one believes Se-jin’s stories. And people keep dying.
Byung-ki Ahn gives us a horror version of Rear Window in APT. Based on a cult internet
comic, APT is immaculately shot and anchored by the performance of So-yeong Go
(Double Agent) as the tenant who starts seeing weird things in the building opposite
hers. APT is a psycho chiller with no pretensions than to effectively scare us with classy
visuals and several twists until the end."
2007,movie ,,,"AACHI , SSIPAK",Bum-jin Joe,2006,South Korea,,,"Seung-bum Ruy, Chang-jeong Yim, Young Hyun",,,,,,,90',"Action, Animation, Comedy",,,"https:,,www.imdb.com,title,tt0972542,?ref_=fn_al_tt_1",,,,,"In a world where the line between reality and fantasy has faded away, there lies a city
that runs solely on the energy extracted from human shit. A person’s worth is decided
by their ability to excrete regularly. Upon birth, ID chips are planted at the end of the
intestines in order to register the amount of daily excretion. To encourage the production
of faecal matter, the government rewards citizens with a highly addictive juicy bar each
time a person goes to the toilet. When Aachi and Ssipak, two street thugs, get their hands
on Beautiful, a wannabe actress who receives hundreds of juicy bars for every dump she
takes, they become the target of the feared mutant diaper gang and the government’s
Special Forces.
Akira meets Tarantino in Aachi & Ssipak, a highly irreverent and outrageous cyberpunk
anime for the 21st century. The team behind this animation blockbuster has succeeded
in breaking away from sugary sweet Hollywood animation fare and over-stylized
Japanimation. Devastating visuals, impressive action sequences, daring dialogues
and humor and a very healthy dismissal of all possible taboos make Aachi & Ssipak
a refreshing must see anime. Rotten opportunist Aachi is voiced by Seung-bum Ryu
( Crying Fist, Blood Tie ), while hardcore thug and Chow Yun Fat worshipper Ssipak speaks
through the voice of Chang-jeong Yim ( All For Love, To Catch a Virgin Ghost )."
2007,movie ,,,THE ABANDONED,Nacho Cerdà,2006,Spain,,,"Karel Roden, Anastasia Hille, Valentin Ganev,
Paraskeva Djukelova, Carlos Reig-Plaza",,,,,,,95',"Thriller, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0475937,?ref_=fn_al_tt_1",,,,,"Marie, an American film producer, returns to her homeland Russia, where her dead
mother’s body has been found under bizarre circumstances. Marie never knew
her mother, having been adopted and brought to America as a baby. The only clue to
what might have happened, is an abandoned farm in the mountains that belonged to
her natural parents. She has inherited the farm, but only one man will drive her there,
as local superstition states that the place is damned. When they arrive, the driver
mysteriously disappears, forcing Marie to explore the derelict location alone. She
discovers someone else on the property, a man named Nikolai who claims to have been
lured there exactly like her, so he could also discover the truth behind his unknown past.
Stranded in the immense compound, they are plagued by terrifying ghostly visions.
The Abandoned, the long awaited first feature from Nacho Cerda, is a traditional horror
tale with a sophisticated edge. Cerda takes great delight in playing with filmmaking
trickery and magic, distorting space and emotion, guiding the public through a surreal
panorama of deep-rooted terrors. He wrote the film together with Canadian filmmaker
Karim Hussain (Subconscious Cruelty) and cult director Richard Stanley (Hardware, Dust
Devil). Cinematographer Xavier Gimenez (The Machinist, Intacto) signs for the eerie,
claustrophobic atmosphere. This chilling tale of family history laid bare will make you
hungry for Cerda’s next film."
2007,movie ,,,ANANDABHADRAM,Santosh Sivan,2005,India,,,"Manoj K. Jayan, Kunchan, Cochin Hanifa, Kavya
Madhavan, Prthiviraj, Riya Sen, Kalabhavan Mani, Biju Menon,
Manian Pillai Raju, Revathi, Nedumudi Venu",,,,,,,133',"Drama, Fantasy, Horror",,Enfants Admis,"https:,,www.imdb.com,title,tt0487011,?ref_=fn_al_tt_1",,,,,"When Anand was still a little boy, his mother Gayatri told him stories of how, in her
native village of Sivapuram, she was going to be made a Devi, a half-goddess, to
become the protector of the holy Snake Diamond. When an evil sorcerer tried to steal the
jewel, Gayatri broke with the family tradition and fled with her lover to San Francisco,
where Anand was born. Now the young man returns to India to bury the ashes of his
recently deceased mother. In the remote Southern Indian village, Anand discovers a
world of magic and myths. Digambaran, the son of the evil sorcerer, is also after the
Snake Diamond. For this, he needs Bhadra, a girl who, just like Anand’s mother, has been
chosen to become a Devi. When Anand falls in love with Bhadra, he gets involved in a
magical struggle that will threaten everybody’s life.
Renowned Bollywood cinematographer and director Santosh Shivan directs his first
Southern Indian film. The supernatural thriller Anandabhadram is a visual treat for the
eyes. Moody and eerie images are enriched by fine performances from Prithwiraj as
Anand and Kavya Madhavan as Bhadra, colourful songs and music and fine art work. If
you’re new to Bollywood movies, you’ll be seduced by the sensuous, magical ambience,
the imaginative choreography and the elaborate martial art style antics."
2007,movie ,,,DEATH NOTE,Shûsuke Kaneko,2006,Japan,European,,"Tatsuya Fujiwara, Asaka Seto, Kenichi Matsuyama,
Yu Kashii, Erika Toda, Shunji Fujimura, Takeshi Kaga",,,,,,,126',"Drama, Fantasy, Crime",,,"https:,,www.imdb.com,title,tt0758742,?ref_=fn_al_tt_3",DESU NÔTO,,,,"Light Yagami is a brilliant law student disgusted with the shortcomings of the justice
system. One evening, all his wishes are granted when he finds a notebook dropped
by the God of Death. The owner of this “Death Note” can kill someone simply by writing
their name in the book and even use it to manipulate the events surrounding that person’s
demise. Viewing himself as a moral avenger, Light assumes the identity of “Kira” and begins
to punish criminals on a global scale. Light/Kira soon becomes the latest controversial media
sensation, attracting an equal amount of supporters and critics. Teaming up with Ryuk, the
God of Death himself, Light is quickly corrupted by his newfound power and begins to use it
against the opposition. As the body count rises, the police are approached by the mysterious
“L”, a bizarre hyper-intelligent detective hell-bent on discovering Kira’s real identity.
What happens if you have the power to bring about death to any individual with just the
stroke of the pen ? You’ll find out in Death Note and its sequel, Death Note : the Last Name.
These hugely successful adaptations of the million-selling manga, are nothing less than
a phenomenon in Japan. The story, centring on the tense cat-and-mouse game between
Light and L, packs in enough twists and intrigue to fill ten movies. Director Shusuke
Kaneko has created an epic pulse-pounding mystery with dark fantasy overtones that
proves that absolute power corrupts absolutely. Death Note is an engaging and stunningly
original horror-fantasy. Starring Tatsuya Fujiwari ( Battle Royale I & II ) as Light and Kenichi
Matsumaya ( Bright Future, The Taste of Tea ) as L."
2007,movie ,,,DEATH NOTE: THE LAST NAME,Shûsuke Kaneko,2006,Japan,European,,"Tatsuya Fujiwara, Erika Toda, Kenichi Matsuyama,
Takeshi Kaga, Sakura Uehara, Erika Toda, Shido Nakamura,
Shunnji Fujimura",,,,,,,140',"Drama, Fantasy, Crime",,,"https:,,www.imdb.com,title,tt0810827,?ref_=fn_al_tt_4",,,,,"As the noose around Kira starts to tighten, Light makes a daring move. He devises
a way to be part of the Kira Task Force while keeping his identity concealed. But L
has been waiting for this opportunity. Now their duel enters a new phase. Whoever is
careless for even a split second will lose. While the geniuses are dealing with each other,
a second Death Note falls to Earth, into the hands of pop star and Kira worshipper Misa
Amane. Becoming a Kira herself, she accepts the offer to have the Eyes of Death, with
which one can know the name of any person without being told. She offers to work with
Light. Together they intend to find the true identity of L so that his name can be written in
the Death Note.
The original story for Death Note was serialized in Weekly Shonen Jump Magazine.
After its dramatic conclusion, the complete story was compiled in 12 volumes and sold
throughout Japan. Print after print of these complete volumes have sold more than 21
million copies. The movies themselves have been breaking box office records all over
Asia. Once again with Shusuke Kaneko in the director’s seat and with Tatsuya Fujiwara
and Kenichi Matsumaya as Light and L, Death Note : The Last Name is even more
shocking and unpredictable. Who will live and who will die ? Don’t wait for the American
remake, come and see them while you can at the Bifff."
2007,movie ,,,DOG BITE DOG,Pou-soi Cheang,2006,Hong Kong S.A.R.,,,"Edison Chen, Lam Suet, Sam Lee, Cheung Siu Fai,
Lai Yiu Cheung, Pei Pei, Lam Ka Wah, Mak Tai Tim, Yam Ho,
Koo Kam Wah, Ask Lee, Lao Chi Wai",,,,,,,103',"Drama, Action Crime",,,"https:,,www.imdb.com,title,tt0819765,?ref_=fn_al_tt_1",GAU NGAO GAU,,,,"Pang, a ruthless assassin, is plucked from the underworld of Cambodia and unleashed
on the streets of Hong Kong. Trained from childhood to be an inhuman, silent and
faceless killer, he uses any method available to complete his mission. After leaving a
bloody carnage in a restaurant, two cops, Lin and Wai, arrive at the crime scene. They
notice a suspicious cab. When following the car, they are led to Pang. But when they try
to convince him to give himself up and release the civilian he has taken hostage, Pang
shoots both the hostage and Lin. He runs away and finds shelter at a garbage dump,
where he meets Yue, who’s molested by her father. Pang kills the man and finds some
peace together with Yue. But in Wai, he has found his match. The equally ruthless police
officer closes in for a merciless confrontation.
Brutal, uncompromising and with the ferocity of a punch to the throat, Dog Bite Dog is a
visceral and dazzling odyssey reminiscent of Chan-wook Park’s Vengeange trilogy and
the best of Ringo Lam and John Woo. This is certainly one of the most violent, thrilling
and exhilarating thrillers you’ll see this year at the Bifff. Main actors Edison Chen
( Infernal Affairs, Initial D, The Grudge 2 ) and Sam Lee (Made in Hong Kong, Ping Pong,
Gen-X Cops ) are like two rabid dogs, battling it out with each other from the streets of
Hong Kong to the dusty Cambodian outback."
2007,movie ,,,DRAGON TIGER GATE,Wilson Yip,2006,Hong Kong S.A.R.,,,"Donnie Yen, Cecilia Cheung, Nicholas Tse, Shawn Yue,
Dong Jie, Yuen Wah",,,,,,,95',"Drama, Fantasy, Action",,,"https:,,www.imdb.com,title,tt0482930,?ref_=nv_sr_srsg_0",LUNG FU MUN,,,,"Tiger Wong is a highly skilled fighter with a strong sense of justice. When stopping
a bully from beating up his victim, he comes into possession of a gold medal, the
Lousha Death Plaque. The jewel belongs to the Lousha Gate, a major criminal organisation
with tentacles all over Asia. Whoever owns the medal, has the power to demand their full
cooperation. Tiger, unaware of the medal’s powers, is ambushed by the gang during a
celebration. He is saved by Dragon Wong, the bodyguard of one of the gangsters sent to
retrieve the plaque. Tiger is shocked when he notices a jade pendant worn by Dragon and
realizes he’s his step-brother. Both were once pupils at the Dragon Tiger Gate, a martial arts
school founded by kung fu masters who taught street urchins to battle oppression. Tiger
and Dragon have chosen different paths. Now fate has brought them together again in a
titanic struggle of good versus evil.
Dragon Tiger Gate is an exciting martial arts adventure, boasting tremendous fight
sequences, choreographed by actor and co-producer Donnie Yen, colourful production
design and appealing performances. Genre fans will warm to the striking and energetic
set-pieces, that are orchestrated with considerable flair by director Wilson Yip. Yen’s
choreography combines special effects like slow-motion and elaborate wire work, with
plenty of old-fashioned physicality. Starring martial arts artists Donnie Yen ( SPL, Hero,
Blade 2 ), Shawn Yue ( Infernal Affairs I & II, Initial D ) and Nicholas Tse ( Gen-X Cops, Time
and Tide, New Police Story )."
2007,movie ,,,END OF THE LINE,Maurice Devereaux,2006,Canada,,,"Nicolas Wright, Ilona Elkin, Neil Napier, Christine Lan,
Emily Shelton, Tim Rozon, Nina M. Fillis, Joan McBride,
Danny Blanco Hall, John Vamvas, Robin Wilcock",,,,,,,95',"Thriller, Horror",,,"https:,,www.imdb.com,title,tt0494224,",,,,,"Karen, a young psychiatric nurse, boards the last subway train headed towards the
end of the line. Suddenly it stops in the middle of the tunnel and the nightmare
begins. A group of religious cult members have finally gotten their long awaited signal
that Armageddon has started. And it is now their sacred duty to save the souls of as
many people as possible. Caught in a whirlwind of murder and madness, Karen and a
few survivors band together to fight the cult members in the dark underground tunnels
of the subway. But can they trust each other ? And why are they seeing terrifying
supernatural occurrences ? Could the cult be right ?
End of the Line, by Montreal director Maurice Deveraux, will make you think twice about
entering the subway. It jolts you from the opening scene to its twisted ending. This
gut wrenching, nastily clever feature is an original take on the survival horror genre.
It plays on modern paranoia, showing religious extremism through the lens of slasher
and zombie movies. The menacing atmosphere is aided by clever art direction and
creative sfx that enhance the film’s small budget. Reminiscent of the early works of such
filmmakers as David Cronenberg, John Carpenter and Wes Craven, End of the Line shows
the kind of innovation and vision that makes you inpatient for Deveraux’s next movie."
2007,movie ,,,THE ENTRANCE,Damon Vignale,2006,Canada,European,,"Michael Eklund, Sarah-Jane Redmond, Ron Sauve,
Jerry Wasserman, Frank Cassini, Colin Cunningham, Bernard
Cuffling, Hiro Kanagawa, C. Ernst Harth, Taja Lee, Zoltan
Barabas, Daryl Bennett",,,,,,,81',"Thriller, Horror",,,"https:,,www.imdb.com,title,tt0476540,?ref_=nv_sr_srsg_0",,,,,"In the early 1600’s, renowned exorcist Father Sebastien Michaelis wrote about a
possessed nun, Sister Madeleine, in Aix-en-Provence, France. The demon possessing
Madeleine revealed itself as a fallen angel, a punisher of sinners and tempter of the
innocent. Four hundred years later, Ryan James, a streetwise drug dealer, has escaped from
the hands of his kidnappers. Desperate and shaken, he seeks help from the police. Jen
Porhowski, a strong-willed and dedicated detective, sceptically tries to separate fact from
fiction in Ryan’s account of the night’s horrifying events. As the two are drawn further into
the case, a greater truth unravels, drawing attention to those writings from centuries ago. In
an effort to save lives, Porhowski soon finds that the life at stake is her own.
On the surface, The Entrance is a supernatural thriller about good versus evil, but beneath
this, the harrowing second feature of Canadian writer-director Damon Vignale questions
our basic notions of faith and morality. Is it true that no sin goes unpunished ? Can we
ever escape our past, no matter what we have done with our lives ? And, most crucially,
do demons exist apart from what we conjure up from our own subconscious minds ? The
Entrance is unrelenting and psychologically more and more wrenching as it unfolds to
its thought-provoking ending. Sarah-Jane Redmond (Tv’s Millennium and Smallville, The
Invitation) is put through hell as detective Porhowski. Michael Eklund (House of the Dead,
Dungeon Siege : In The Name of the King) lures her into a demonic trap as Ryan James."
2007,movie ,,,ESPECTRO,Juan Felipe Orozco,2006,Colombia,European,,"Kepa Amuchastegui, Silvia de Dios, Carlos Serrato,
Julieth Restrepo, Manuel Jose Chaves, Noëlle Schonwald,
Juan Pablo Aristizabal, Esteban Duperly",,,,,,,92',"Drama, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0782839,?ref_=fn_al_tt_1",AL FINAL DEL ESPECTRO,,,,"After a strong traumatic experience which leads her to suffer from agoraphobia,
Vega is forced to spend some time from work and put her social life on hold. Her
father pushes her to move to a new apartment, where she practically begins to live
like a hermit. She starts seeing things that cannot be explained and hears voices that
cannot be ignored. As the horrible visions intensify, Vega questions her sanity. There’s not
only the sinister presence in her apartment, but also the bizarre obsession of Tulip, her
neighbour. Things soon come to a horrifying, claustrophobic and surprising climax.
Espectro is above all an intense psychological thriller that plunges its heroine and the
audience into a disturbing experience where it’s impossible to tell what’s real and what’s
imagined. Even though director Juan Felipe Orozo is only 28 years old, he shows true
cinematographic skill and keeps us in suspense until the gruesome and original ending.
That this little gem comes from a country that is not really known for its genre films,
Colombia, only underlines that this young director is someone to keep an eye on."
2007,movie ,,,EXIT,Peter Lindmark,2006,Sweden,,,"Mads Mikkelsen, Kirsti Torhaug, Alexander Skarsgard,
Kristina Tornqvist, Samuel Froler, Borje Ahlstedt, Johan
Rabaeus, Ia Langhammer, Henrik Norlen, Johanna Dickson,
Henrik Noel Olesen, Hassan Brijany",,,,,,,97',"Thriller, Drama, Mystery",,,"https:,,www.imdb.com,title,tt0482957,?ref_=fn_al_tt_3",,,,,"Thomas Skepphult has everything a man could desire : wealth, a beautiful wife and
daughter and a solid reputation in the financial world. Together with his partner
and mentor, Wilhelm Rahmberg, they own the successful venture capital firm Nova
Investment. Thomas and Wilhelm are about to close the largest deal of their lifetime.
They’re going to sell one of their largest assets, the Cataegis corporation. This is to
be the crowning deal of Wilhelm before he retires. Then things start to go wrong. First
the Russian buyers lower their offer. The next day, Wilhelm is found brutally murdered.
The police discover a document stipulating that when one partner dies, the other one
becomes the sole owner of Nova Investment. Thomas is now the main suspect. While
being hunted by the police, he tries to find the killer and save his own family from the
maniac who has framed him for murder.
Exit is an tantalizing Swedish thriller filled with unexpected twists and turns that takes
us behind the scenes of the financial world. Rising international star Mads Mikkelsen
( The Green Butchers, Adam’s Apples, Casino Royale ) brings intensity to the films fast
pulse as Thomas Skepphult, a man who has to risk everything in a roller coaster ride to
the death. Exit is excellent entertainment for those who like their action nerve-racking
and their acting first class."
2007,movie ,,,GRUESOME,"Joshua Crook, Jeffrey Crook",2006,USA,,,"Chris Ferry, Lauren Currie Lewis, Cody Darbe,
Maureen Olander, Jess DeLong",,,,,,,79',"Thriller, Horror, Mystery",,,"https:,,www.imdb.com,title,tt0492754,?ref_=fn_al_tt_1",SALVAGE,,,,"It’s late autumn in a small Midwestern town. College student Claire Parker leaves her
night job at the local convenience store and awaits a ride home from her boyfriend
Jimmy. However, a stranger in Jimmy’s truck, claiming to be his friend, picks her up. He
turns out to be a psychotic killer. Just when Claire thinks she has managed to escape
him, he finds her and brutally and viciously murders her. The next day Claire wakes up
and everything seems normal. Perhaps it was all a bad dream. Then it happens again.
And again. Claire soon realizes she’s trapped in an endless nightmare where she’s forced
to relive her own gruesome murder over and over again. To break this circle, she needs
to piece together the truth, a truth too surprising and horrible to imagine.
Groundhog Day meets Hostel in Gruesome, a bad acid trip in hell from directing team
Joshua and Jeffrey Crook. Gruesome plays with the genres of psychological thriller
and horror. As a thriller, Claire’s harrowing quest for an answer to her riddle, a superb
performance from Lauren Currie Lewis ( One Per Cent, Broken Strings ), intensifies as the
attacks on her life grow increasingly more brutal. The horror comes from the bloodiness
and brutality of her ordeal, the grisly nature of her visions and the creeping feeling that the
end to all this cannot be a happy one. Gruesome, a horrifying new kind of nightmare and a
big festival hit worldwide, will almost certainly also nail the Bifff audience to their seats."
2007,movie ,,,THE HILLS HAVE EYES 2,Martin Weisz,2007,USA,,,"Michael McMillian, Jessica Stroup, Michael Bailey
Smith, Daniella Alonso, Jacob Varga, Lee Thompson Young,
Ben Crowley, Eric Edelstein",,,,,,,,"Thriller, Horror",,,"https:,,www.imdb.com,title,tt0800069,?ref_=nv_sr_srsg_0",,,,,"As part of a routine mission, a unit of National Guard soldiers stop at a New Mexico
outpost in order to deliver equipment to a group of atomic scientists. When they
arrive at the isolated research camp, however, they find it is mysteriously deserted. After
spotting a distress signal in a distant mountain range, the team decide to embark on a
search and rescue mission into the hills in order to locate the missing scientists. Little do
they know that these are the very hills that the ill-fated Carter family once visited, and
that a tribe of cannibalistic mutants lies in wait. And this time, there is an even larger
force of evil at work that is intent on the soldiers’ very destruction.
In the annals of modern fear, few films have had as deep an impact as Wes Craven’s
1977 cult classic The Hills Have Eyes. The landmark tale, reinterpreted in 2005 by
hot filmmakers Alexandre Aja and Gregory Levasseur, delighted and terrified a new
generation of fans with its blood-soaked, horrifying update. Thus, with the public
demanding more, film legend Wes Craven teamed up with his son Jonathan to write the
script for The Hills Have Eyes 2. The film is directed by cutting-edge filmmaker Martin
Weisz, whose resent film Grimm Love has both won acclaim and stirred up controversy
for its graphic depiction of modern day cannibalism. The combined talents of Wes Craven
and Martin Weisz will bring you a gritty, ferocious, and relentlessly suspenseful film you
will not lightly forget."
2007,movie ,,,HOT FUZZ,Edgar Wright,2007,"UK,USA",,,"Simon Pegg, Nick Frost, Timothy Dalton, Steve Coogan,
David Bradley, Jim Broadbent, Adam Buxton, Olivia Colman,
Paddy Considine, Tim Barlow, Bill Bailey, Kevin Eldon",,,,,,,121',"Action, Mystery, Comedy",,,"https:,,www.imdb.com,title,tt0425112,?ref_=fn_al_tt_1",,,,,"Nicholas Angel is the finest cop London has to offer, with an arrest record 400%
higher than any other officer on the force. He’s so good, he makes everybody else
look bad. As a result, Angel’s superiors send him to a place where his talents won’t
be quite so embarrassing, the sleepy and seemingly crime-free village of Sandford.
Once there, he’s partnered with the well-meaning but overeager police officer Danny
Butterman. The son of amiable Police Chief Frank Butterman, Danny is a huge action
movie fan and belies his new partner is the opportunity to experience a life of gunfights
and car chases. His puppy-like enthusiasm only adds to Angel’s growing frustration. Then
a series of grisly accidents rock the village. Angel is convinced that Sandford is not what
it seems. It’s time for these small-town cops to break out some big-city justice.
Hot Fuzz is the action-packed new comedy slasher from writer and actor Simon Pegg
and director Edgar Wright, the makers of Shaun of the Dead. With the same razorsharp
combination of humour and attention to detail they used to breathe new life into
the undead, Pegg & Wright give us their wildly funny and very inventive take on the
cop movie. In addition to Simon Pegg himself as Nicholas Angel, Nick Frost ( Shaun of
the Dead, Penelope ) as Danny and Jim Broadbent ( Gangs of New York, Iris ) as Chief
Butterman, the stellar cast of talents include Steve Cogan ( 24 Hour Party People ),
Timothy Dalton ( The Living Daylights ), Martin Freeman ( The Hitchhiker’s Guide To The
Galaxy ), Bill Nighy ( Pirates of the Caribbean ) and many other surprises."
2007,movie ,,,IN THE NAME OF THE KING: A DUNGEON SIEGE TALE,Uwe Boll,2006,"Germany,Canada",World,,"John Rhys-Davies, Claire Forlani, Burt Reynolds,
Ray Liota, Ron Pearlman, Jason Stathan, Kristinna Loken",,,,,,,116',"Fantasy, Action, Adventure",,,"https:,,www.imdb.com,title,tt0460780,?ref_=fn_al_tt_1",,,,,"Farmer is a simple family man, just trying to make a living and looking after his loved
ones. An unspeakable evil army rampages across what was an idyllic, peaceful world,
destroying everything in its path. The want to conquer the mighty Castle Ebb and vanquish
the King himself. Amidst this backdrop of war in the Kingdom of Ebb between the evil
Gallian and the ruling King Konreid, Farmer sets out to find his kidnapped wife, Solana, and
avenge the death of his son, who was killed by animal warriors named Krugs.
In The Name Of The King : A Dungeon Siege Tale is a passionate, epic fantasy adventure
with non-stop action, vividly drawn characters and a story line, based on the popular
video game, that will draw you in with every passing magical minute. It will lift your
heart, mind and spirit, make you believe in magic, nobility and the power of love, as
Farmer’s devotion to his family knows no boundaries. With a star studded cast headed
by Jason Statham ( The Transporter, Revolver ) as Farmer and Ray Liotta ( Goodfellas,
Hannibal ), Burt Reynolds ( Deliverance, Boogie Nights ), Claire Forlani ( The Rock, Meet
Joe Black ), John Rhys-Davies ( Lord of the Rings, The Ferryman ), Ron Pearlman ( The City
of Lost Children, Hellboy ), Kristanna Loken ( Terminator 3, Bloodrayne ), Matthew Lillard
( Scream, Thir13en Ghosts ) and Leelee Sobieski ( Deep Impact, The Wicker Man )."
2007,movie ,,,THE INVISIBLE by David S. Goyer,David S. Goyer,2007,USA,,,"Maggie Ma, Michelle Harrison, Chris Marquette,
Marcia Gay Harden, Justin Chatwin, Callum Keith Rennie,
Tania Saulnier, Margarita Levieva, Cory Monteith, Benita Ha,
Alex O’Loughlin, Alex Ferris",,,,,,,100',"Drama, Fantasy, Crime",,,"https:,,www.imdb.com,title,tt0435670,?ref_=fn_al_tt_4",,,,,"High school student Nick Powell is assaulted and left for dead after a tragic case
of mistaken identity. However, he fails to “cross over” to the afterlife but instead
remains in limbo between life and death, thus becoming literally invisible. As an invisible
being, he watches helplessly as his mother and the police search for his attacker,
unaware that he is merely hours away from perishing completely. But how do you solve a
murder when you’re the victim ? Nick’s only chance is to find his attacker, Annie, before
his body expires. But the troubled teen, neglected after the death of her mother, is on the
run from the law.
The Invisible is the American remake of the Swedish film of the same name by Joël
Bergvall and Simon Sandquist ( which we presented at the Bifff in 2003 ). Produced by
the team behind The Sixth Sense and directed by genre-specialist writer-director David
S. Goyer, the movie remains true to the adolescent pessimism and morbid poetry of the
original. Goyer infuses The Invisible with the same qualities that are the trademarks of
his screenplays : using the fantastic genre to deepen the psychology of its hero, a strong
performance by Justin Chatwin ( Taking Lives, War of the Worlds ) and focusing more on
emotion than on effects. If only all remakes were like this."
2007,movie ,,,LIKE MINDS,Gregory J. Read,2006,"UK,Australia",,,"Richard Roxburgh, Toni Collette, Tom Sturridge,
Eddie Redmayne, Patrick Malahide",,,,,,,110',"Horror, Mystery, Crime",,,"https:,,www.imdb.com,title,tt0425196,?ref_=fn_al_tt_1",,,,,"After the shotgun death of schoolboy Nigel Colby, his 17-year old roommate Alex
Forbes is placed in a juvenile institution. With mounting pressure from Alex’s
influential father to have the murder charges dropped, inspector McKenzie appoints
forensic psychologist Sally Rowe to determine if there is sufficient evidence to find
Alex culpable. Sally begins to unravel the truth behind Nigel’s death. Alex and Nigel are
reluctant roommates in a privileged boarding school. In an attempt to understand Nigel’s
morbid fascination with all things dead, Alex enters his macabre world and is drawn into
a psychological game. Each boy vying to control the other’s mind, they plunge headlong
into a spellbinding world of dark secrets and deadly mind games.
Writer-director Gregory J. Read has fashioned a chilling psychological thriller about
what makes a psychopath tick, with sterling performances from young actors Eddie
Redmayne, who recently starred opposite Robert De Niro in The Good Shepherd, as Alex
and Tom Sturridge ( Fairytale : A True Story ) as Nigel. Tony Collette (Muriel’s Wedding, The
Sixth Sense, The Hours) unravels their minds as Sally Rowe and Richard Roxburg (Van
Helsing, Fragile, Stealth) plays inspector McKenzie. Like Minds is a terrifying reminder
that shared obsession is a dangerous thing."
